retrieved_at,prefecture,agency,case_type,title,announcement_date,url,source
2026-05-18 19:07:14,全国,国家公安委員会（警察庁）兵庫県警察,物品,防犯教室用パソコン賃貸借,2026-05-21,https://www.police.pref.hyogo.lg.jp/chotatu/kou_data/2026/B26052101.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:13,全国,法務省,役務,山形刑務所介護福祉士実務者研修出張講座請負契約,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:13,全国,環境省,委託,令和８年度新宿御苑における事業系一般廃棄物（枝葉幹等）のリサイクル処理業務（単価契約）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:13,全国,環境省,役務,令和８年度フロン排出抑制と省エネの同時実現のための漏えい検知器導入及び自然冷媒機器生産体制整備等に係る促進施策のあり方検討等委託業務【総合評価落札方式】,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:13,全国,経済産業省,委託,【本省】令和８年度科学技術イノベーション創造推進委託費（企業・大学等によるオープン＆クローズ戦略ノウハウ集約等に関する調査事業）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:12,全国,厚生労働省,物品,秋田労働局秋田公共職業安定所外14か所におけるタブレット端末の導入に係る周辺機器の購 入契約,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,国土交通省,役務,２０メートル型巡視艇中検修理（２０２６－Ｎｏ．２）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,国土交通省,物品,船舶用部品（ディスプレイ．ブリッジコントロール）買入,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,国土交通省,物品,船具用品類買入（単価契約）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,国土交通省,委託,福岡空港ＴＡＰＳ運用移行支援作業,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,国土交通省,物品,減速機予備潤滑油ポンプ交換部品１式ほか１９点買入,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,国土交通省,委託,令和８年度航空従事者等学科試験におけるComputer Based Testing（CBT）方式の運用に係る業務請負（第２回～第６回試験分）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,農林水産省,役務,令和８年度東中国山地緑の回廊巡視業務委託,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,国土交通省,物品,【国土地理院】位置情報インフラの強靱化（リアルタイム測位サーバの購入）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,経済産業省,その他,【中企庁】令和８年度中小企業取引対策事業（AIを活用した取適法・振興法執行強化実証事業）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:10,全国,厚生労働省,委託,令和８年度抑留者関係資料等のデータ整備業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:10,全国,環境省,委託,令和８年度廃棄物処理業と再資源化に関連する産業調査と日本標準産業分類における廃棄物処理業の分類検討業務[総合評価落札方式],2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:10,全国,環境省,委託,令和８年度伊勢志摩国立公園横山集団施設地区利用者負担制度導入支援業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:10,全国,国土交通省,委託,令和８年度 木曽三川公園センター水と緑の館展示施設制作設置作業,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:10,全国,国土交通省,役務,令和8年度那覇空港排水ポンプ車(沖縄800は2217)外1台架装部点検整備（再公告）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:10,全国,国土交通省,役務,【東京航空局新千歳空港事務所】釧路空港受電盤監視用電源ユニット交換その他作業,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:09,新潟県,厚生労働省,委託,村上公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:09,新潟県,厚生労働省,委託,南魚沼公共職業安定所小出出張所における職業相談エリアのレイアウト変更業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:09,新潟県,厚生労働省,委託,南魚沼公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:09,新潟県,厚生労働省,委託,佐渡公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:09,全国,法務省,委託,長期相続登記等未了土地解消事業（登記名義人２００名分）の委託一式,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:09,全国,財務省,設計・測量・コンサル,国有財産測量業務（小樽市緑2丁目）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:09,全国,国土交通省,物品,【九州地方整備局 福岡国道事務所】福岡国道事務所外無線 LAN アクセスポイント及びモニタ購入設置,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:08,新潟県,厚生労働省,委託,巻公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:08,全国,環境省,委託,令和８年度上川・東川地区登山道点検等業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:08,全国,国土交通省,役務,令和８年度 鹿野川ダムたわみ測定装置更新作業,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:08,全国,法務省,その他,モバイル型Ｗｉ－Ｆｉルーター等のレンタル 一式,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:07,全国,法務省,役務,令和８年度冷暖房用燃料供給契約,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:07,全国,国土交通省,委託,令和８年度 施設運用管理官技術事務補助業務（単価契約）（仙台）（東京航空局 東京空港事務所）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:03,全国,法務省,その他,令和８年度及び同９年度防災・まちづくり型法務局地図作成事業 一式,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:02,全国,厚生労働省,その他,雇用継続給付制度、就業促進給付制度、教育訓練給付制度及び育児休業等給付制度の周知用リーフレットの発送,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:02,全国,国土交通省,物品,【関東地方整備局、本局】Ｒ７洪水予警報等作成システムサーバ１式購入,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:02,全国,国土交通省,委託,【東北地整 摺上川ダム】摺上川ダム２０周年記念事業支援業務,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:01,全国,総務省,委託,通信分野におけるPQC移行に向けた暗号インベントリ作成等に係る調査の請負,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:01,全国,経済産業省,その他,令和８年度地域企業の研究開発・製品開発を加速する産学連携促進事業（産学 連携前に共に議論し合う場）,2026-05-19,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:10:10,全国,国家公安委員会（警察庁）北海道警察情報通信部,物品,通信施設点検作業（機器搭載柱）（PDF61KB,2026-05-19,https://www.police.pref.hokkaido.lg.jp/joutuu/johotusin/nyusatu-kokuji/1-nyuusatu-koukoku/0605-tuusin.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:07:06,新潟県,厚生労働省新潟労働局,委託,巻公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-19,https://jsite.mhlw.go.jp/niigata-roudoukyoku/content/contents/nk0519-1.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:07:05,新潟県,厚生労働省新潟労働局,委託,村上公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-19,https://jsite.mhlw.go.jp/niigata-roudoukyoku/content/contents/nk0519-5.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:07:05,新潟県,厚生労働省新潟労働局,委託,南魚沼公共職業安定所小出出張所における職業相談エリアのレイアウト変更業務,2026-05-19,https://jsite.mhlw.go.jp/niigata-roudoukyoku/content/contents/nk0519-3.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:07:05,新潟県,厚生労働省新潟労働局,委託,南魚沼公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-19,https://jsite.mhlw.go.jp/niigata-roudoukyoku/content/contents/nk0519-2.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:07:05,新潟県,厚生労働省新潟労働局,委託,佐渡公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-19,https://jsite.mhlw.go.jp/niigata-roudoukyoku/content/contents/nk0519-4.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:06:38,福井県,独立行政法人国立病院機構敦賀医療センター,役務,検査試薬調達契約,2026-05-19,https://tsuruga.hosp.go.jp/img/page/announcement260519.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:06:35,全国,国土交通省四国地方整備局肱川ダム統合管理事務所,役務,令和８年度 鹿野川ダムたわみ測定装置更新作業,2026-05-19,https://www.skr.mlit.go.jp/necsas/zuikei/upfiles/BH26887880300003.html,官公需情報ポータルAPI（全省庁）
2026-05-19 19:06:31,全国,国土交通省四国地方整備局,委託,令和８年度 人事・給与システム補完ツール再構築等業務,2026-05-19,https://www.skr.mlit.go.jp/necsas/zuikei/upfiles/BH26882110300002.html,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:35,全国,防衛省陸上自衛隊中部方面会計隊,その他,２灯式スペースコンフォートライトバーほか３件,2026-05-19,https://www.mod.go.jp/gsdf/mae/mafin/k/ko080874.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:35,全国,防衛省陸上自衛隊中部方面会計隊,その他,（高耐久型）折り畳み式リヤカー＜ＯＤ色＞ほか６９件,2026-05-19,https://www.mod.go.jp/gsdf/mae/mafin/k/ko080875.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:35,全国,防衛省陸上自衛隊中部方面会計隊,その他,清缶剤ほか３件,2026-05-19,https://www.mod.go.jp/gsdf/mae/mafin/k/ko080871.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:33,全国,防衛省陸上自衛隊中部方面会計隊,物品,屋外燃料タンク（覆土式）清掃・点検および部品交換,2026-05-19,https://www.mod.go.jp/gsdf/mae/mafin/k/ko080879.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:33,全国,防衛省陸上自衛隊中部方面会計隊,物品,今津（８）軽ダンプ車リース,2026-05-19,https://www.mod.go.jp/gsdf/mae/mafin/k/ko080872.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:30,全国,財務省東北財務局,委託,(R08)川内住宅ほか5住宅草刈等業務,2026-05-19,https://lfb.mof.go.jp/tohoku/content/R8kusakarigyoumu.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:29,全国,厚生労働省秋田労働局,物品,（令和8年5月19日公告）秋田労働局秋田公共職業安定所外14か所におけるタブレット端末の導入に係る周辺機器の購入契約,2026-05-19,https://jsite.mhlw.go.jp/akita-roudoukyoku/content/contents/002659761.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:28,全国,環境省北海道地方環境事務所,委託,令和８年度気候変動適応地域づくり推進事業北海道地域業務,2026-05-19,https://hokkaido.env.go.jp/procure/procure_00285.html,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:27,全国,環境省北海道地方環境事務所,委託,令和８年度上川・東川地区登山道点検等業務,2026-05-19,https://hokkaido.env.go.jp/procure/procure_00288.html,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:26,福井県,福井県勝山市,その他,【No.4027】フリーナイフ方式 ラジコン草刈機 [PDFファイル／101KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36300.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:26,福井県,福井県勝山市,その他,【No.4026】ハンマーナイフ方式 ラジコン草刈機 [PDFファイル／101KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36298.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:25,福井県,福井県勝山市,その他,【No.4025】勝山中学校生徒用イス [PDFファイル／104KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36296.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:24,福井県,福井県勝山市,その他,【No.4024】勝山中学校生徒用机 [PDFファイル／104KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36294.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:24,全国,財務省九州財務局,役務,乗用自動車交換契約,2026-05-19,https://lfb.mof.go.jp/kyusyu/content/list/028/0850_miyazakizidousha.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:23,福井県,福井県勝山市,その他,【No.4023】勝山中学校特別教室等用パーティション [PDFファイル／104KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36292.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:22,福井県,福井県勝山市,その他,【No.4022】勝山中学校教科室等用昇降式ホワイトボード [PDFファイル／104KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36290.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:21,福井県,福井県勝山市,その他,【No.4021】勝山中学校Englishroom用テーブル [PDFファイル／105KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36288.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:20,福井県,福井県勝山市,その他,【No.4020】勝山中学校学びの丘用テーブル [PDFファイル／105KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36286.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:20,福井県,福井県勝山市,その他,【No.4019】勝山中学校職員室用机及びイス [PDFファイル／105KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36284.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:20,全国,法務省神戸地方法務局,その他,防災・まちづくり型法務局地図作成事業（令和８年度及び令和９年度）一式,2026-05-19,https://houmukyoku.moj.go.jp/kobe/content/001462293.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:20,全国,法務省神戸地方法務局,その他,大都市特化型法務局地図作成事業（令和８年度及び令和９年度）一式,2026-05-19,https://houmukyoku.moj.go.jp/kobe/content/001462296.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:19,福井県,福井県勝山市,その他,【No.4018】勝山中学校多目的室用テーブル [PDFファイル／104KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36282.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:19,全国,環境省東北地方環境事務所,委託,令和８年度三陸復興国立公園におけるみちのく潮風トレイルの持続可能な維持管理体制構築検討業務,2026-05-19,https://tohoku.env.go.jp/procure/procure_00286.html,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:18,福井県,福井県勝山市,その他,【No.4017】勝山中学校1階広場等用テーブル [PDFファイル／105KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36280.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:17,福井県,福井県勝山市,その他,【No.4016】勝山中学校職員室等用収納庫 [PDFファイル／110KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36278.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:16,福井県,福井県勝山市,その他,【No.4015】勝山中学校多目的室等用イス [PDFファイル／106KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36276.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:12,全国,財務省北海道財務局,設計・測量・コンサル,国有財産測量業務（小樽市緑2丁目）,2026-05-19,https://lfb.mof.go.jp/hokkaido/content/kakusyo/039/koukoku20260519.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:11,全国,法務省東京法務局,委託,令和８年度における長期相続登記等未了土地解消事業（登記名義人２００名分）委託一式,2026-05-19,https://houmukyoku.moj.go.jp/tokyo/content/001462675.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:10,福井県,福井県勝山市,役務,【No.3014】パークアンドライド実施に伴うバス借上げ（単価契約） [PDFファイル／110KB],2026-05-19,https://www.city.katsuyama.fukui.jp/uploaded/attachment/36269.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:10,岐阜県,国立大学法人東海国立大学機構岐阜大学,その他,大気圧型グローブボックス 株式会社UNICO製 UL-1000AC 外 一式,2026-05-19,https://www.gifu-u.ac.jp/about/financial_affairs/procurement/32e74e94ed9e09eb034d32e978a5b822.pdf,官公需情報ポータルAPI（対象5県）
2026-05-19 19:05:07,全国,環境省中部地方環境事務所,委託,令和８年度伊勢志摩国立公園横山集団施設地区利用者負担制度導入支援業務,2026-05-19,https://chubu.env.go.jp/procure/procure_00089.html,官公需情報ポータルAPI（全省庁）
2026-05-19 19:05:05,全国,国土交通省中部地方整備局,役務,令和８年度 木曽三川公園センター水と緑の館展示施設制作設置作業,2026-05-19,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/bKr67uIIqK20260518_2.pdf,官公需情報ポータルAPI（全省庁）
2026-05-15 19:07:21,全国,国家公安委員会（警察庁）兵庫県警察,その他,"階級章 4,554 個",2026-05-19,https://www.police.pref.hyogo.lg.jp/chotatu/kou_data/2026/D26051901.pdf,官公需情報ポータルAPI（全省庁）
2026-05-15 19:07:21,全国,国家公安委員会（警察庁）兵庫県警察,その他,"ア 男性警察官用冬服ズボン 1,450 着",2026-05-19,https://www.police.pref.hyogo.lg.jp/chotatu/kou_data/2026/D26051902.pdf,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:13,全国,防衛省,役務,制度調査役務（その２）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:13,全国,防衛省,役務,制度調査役務（その１）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:13,全国,農林水産省,委託,令和8年度 高取山国有林二ホンジカ捕獲等委託事業,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,防衛省,委託,防衛省市ヶ谷地区施設管理業務に係る企画書評価支援業務（単価契約）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:11,全国,防衛省,その他,消火器(粉末ABC ３Kg)外１３件,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:05,全国,厚生労働省,その他,年度後半における集中的な就職面接会・企業説明会事業,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:05,全国,厚生労働省,物品,伏見公共職業安定所のレイアウト変更にかかる什器類の購入及び移設作業等の調達,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:05,全国,国土交通省,その他,令和８年度西広島バイパス都心部延伸事業ラジオ広報（その２）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:03,全国,厚生労働省,委託,入札公告（生活保護担当ケースワーカー全国研修会開催業務）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:03,全国,国土交通省,その他,令和８年度西広島バイパス都心部延伸事業テレビ広報（その２）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:02,新潟県,厚生労働省,委託,糸魚川公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:02,新潟県,厚生労働省,委託,柏崎公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:02,新潟県,厚生労働省,委託,新発田公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:02,新潟県,厚生労働省,委託,新津公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:02,新潟県,厚生労働省,委託,十日町公共職業安定所における職業相談エリアのレイアウト変更業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（対象5県）
2026-05-19 19:26:02,全国,法務省,その他,防災・まちづくり型法務局地図作成事業（令和８年度及び令和９年度）一式,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:01,全国,農林水産省,委託,漁業調査船「開洋丸」の内地入出港及び外地寄港における手続業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:01,全国,国土交通省,委託,令和８年度 土地分類基本調査（土地履歴調査）業務（山口・下関地区）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:01,全国,国土交通省,役務,令和８年度 事務用消耗品単価契約（香川地区）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:01,全国,国土交通省,委託,令和8年度 土地分類基本調査（土地履歴調査）業務（福島・郡山・いわき地区）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-19 19:26:01,全国,国土交通省,委託,令和8年度 国土数値情報の整備方針に係る調査検討業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:43,全国,消費者庁,委託,令和８年度「取引デジタルプラットフォームを利用する消費者の利益の保護に関する法律」の運用状況等に関する調査業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:43,全国,財務省,物品,パーティションほかの購入,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:43,全国,国土交通省,物品,18GHz帯多重無線装置２式ほか３点買入,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:42,全国,経済産業省,委託,【本省】令和８年度石油・ガス等供給に係る保安対策調査等事業（ＬＰガス保安規制調査検討事業）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:42,全国,経済産業省,委託,【中企庁】令和８年度中小企業取引対策事業（官公需に関する取引状況調査）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:41,全国,法務省,役務,第１８工場空調機一式調達契約,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:41,全国,国土交通省,その他,無線電話装置７式の製造,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:41,全国,環境省,委託,令和8年度本州トキ野生復帰支援業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:41,全国,防衛省,その他,【税込入札】宿舎借上（市ヶ谷）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:40,全国,国土交通省,その他,無人航空機検知システムの高機能化（製造・設置・調整）,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
2026-05-18 19:13:40,全国,国土交通省,委託,令和８年度水源地域の情報発信等に関する業務,2026-05-18,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,官公需情報ポータルAPI（全省庁）
